press,title,url,content,time,polar_sum,tot,sent_score,label,x,y,top3
스포츠조선,"[전문] 비투비 정일훈, 군 입대 한다…짧게 자른 머리 공개 ""건강하게 돌아올 것""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=106&oid=076&aid=0003574816,"



원본보기

[스포츠조선닷컴 정안지 기자] 그룹 비투비 정일훈이 직접 군 입대 사실을 알렸다. 정일훈은 27일 자신의 인스타그램에 장문의 글을 게재하며 ""사랑하는 멜로디, 그리고 응원해주시는 팬 여러분들 오랜만에 글로써 인사 드립니다""면서 직접 군 입대 소식을 전했다.이와 함께 정일훈은 짧게 자른 모습을 공개했다. 짧은 머리에도 정일훈의 훈훈한 비주얼은 시선을 집중시켰다.정일훈은 ""저의 입대 소식을 밝히고자 이렇게 글을 적는다""면서 ""그 동안 활동을 쉬면서 여러분들과 제대로된 소통이 없었던 점 미안하게 생각한다""고 했다. 그는 ""믿고 사랑하는 사람에게 연락도 없고 가끔씩 들려오는 소식만 있을 뿐 답답함을 많이 느끼셨겠지요. 다시 한번 미안하다""면서 ""그 시간 동안 오롯이 저에게 집중하며 스스로를 돌보는 시간을 가지는 중이었다""고 했다.또한 정일훈은 ""이렇게 긴 글을 참 오랜만에 남기는 것 같은데 갑작스러운 소식이 되는 것 같아서 그 점 또한 미안하게 생각한다""면서 갑작스러운 소식에 놀랐을 팬들에게 미안한 마음을 전하기도 했다.그는 ""대한민국의 남성으로 저 또한 짊어져야 할 의무를 수행해야 한다는 것은 여러분들도 잘 알고 계시겠지요""라며 ""길다면 길고 짧다면 짧은 시간이 되겠지만 보다 건강하고 행복한 모습으로 돌아오도록 하겠다""고 약속했다. 정일훈은 ""그 동안 여러분들도 행복하셨으면 좋겠다. 다시 한번 사랑합니다 멜로디♥""라며 글을 마무리했다.지난 11일 비투비 멤버 육성재와 임현식이 충남 논산 육군훈련소에 입소했다. 육성재는 기초군사훈련을 받은 뒤 군악병으로, 임현식은 현역병으로 복무한다. 이창섭과 이민혁은 이미 군 복무 중이며, 리더 서은광은 지난 4월 7일 만기 전역했다.이로써 비투비는 외국인 멤버 프니엘을 제외한 모든 멤버들이 국방의 의무를 수행 중이거나 마무리했다.anjee85@sportschosun.com▶이하 비투비 정일훈 입대 관련 글 전문안녕하세요 사랑하는 멜로디 그리고 응원해주시는 팬 여러분들 오랜만에 글로써 인사 드립니다. 사실 저의 입대소식을 밝히고자 이렇게 글을 적습니다. 제가 그 동안에 활동을 쉬면서 여러분들과 제대로된 소통이 없었던 점 미안하게 생각하고 있어요. 믿고 사랑하는 사람에게 연락도 없고 가끔씩 들려오는 소식만 있을뿐 답답함을 많이 느끼셨겠지요. 다시 한번 미안해요. 하지만 그 시간 동안 오롯이 저에게 집중하며 스스로를 돌보는 시간을 가지는 중이었습니다.이렇게 긴 글을 참 오랜만에 남기는것 같은데 갑작스러운 소식이 되는것 같아서 그 점 또한 미안하게 생각해요.하지만 대한민국의 남성으로써 저 또한 짊어져야할 의무를 수행해야 한다는 것은 여러분들도 잘 알고 계시겠지요. 길다면 길고 짧다면 짧은 시간이 되겠지만 보다 건강하고 행복한 모습으로 돌아오도록 하겠습니다. 그 동안 여러분들도 행복하셨으면 좋겠습니다. 긴 글 읽어주셔서 감사합니다! 다시 한번 사랑합니다 멜로디▶무료로 보는 오늘의 운세▶눈으로 보는 동영상 뉴스 핫템- Copyrightsⓒ 스포츠조선(http://sports.chosun.com/), 무단 전재 및 재배포 금지
",2020.05.27,18,226,0.07964601769911504,0,9.747032,23.410887,씨/ 시험/ 뉴시스
경향신문,군사정전위 신임 수석대표에 강인순 육군 소장 취임,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=032&aid=0003011538,"




유엔군사령부는 27일 군사정전위원회 신임 수석대표로 강인순 한국 육군 소장(55·사진)이 취임했다고 밝혔다.강 신임 수석대표는 8사단 21여단장, 한미연합사령부 지상구성군사령부 사령관 비서실장, 국방부 정책기획차장, 20사단장, 정보작전참모부장 등을 역임했다. 유엔사는 “신임 수석대표가 유엔군 사령관으로부터 부여된 정전협정 이행 및 관리 책임을 수락했다”며 “앞서 수석대표직을 맡았던 수많은 선배 장성의 뒤를 이어 임무를 수행하게 된다”고 설명했다.유엔사는 1991년부터 남북 간 정전협정 관련 업무를 원활히 하기 위해 한국군 장성을 수석대표로 임명하고 있다.▶ 장도리 | 그림마당 보기▶ 경향신문 바로가기▶ 경향신문 구독신청하기©경향신문(www.khan.co.kr), 무단전재 및 재배포 금지
",2020.05.27,5,90,0.05555555555555555,4,7.548948,18.425447,유엔사/ 정전/ 수석대표
YTN,"군 장학생 시험 응시자 코로나 확진...""쿠팡에서 아르바이트""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=052&aid=0001445249,"
군 장학생 선발시험 응시자 가운데 코로나19 확진자 발생김포시 거주 대학생 A 씨, 쿠팡 물류센터에서 아르바이트""쉬는 시간마다 화장실에 응시생 몰려""…추가 감염 우려[앵커]지난주 육군 장학생 선발시험을 본 대학생 응시자 가운데 코로나19 확진 환자가 나왔습니다.이 확진자는 앞서 집단 감염이 일어난 쿠팡 물류센터에서 아르바이트를 했던 것으로 파악됐습니다.김태민 기자의 보도입니다.[기자]지난 23일, 육군은 서울 동양미래대학교에서 군 장학생 선발을 위한 필기시험을 치렀습니다.이날 시험에 응시한 대학생 550명 가운데 코로나19 확진 환자가 나왔습니다.김포시에 거주하는 확진자 19살 A 씨는 앞서 집단감염이 일어난 쿠팡 물류센터에서 아르바이트를 했던 것으로 알려졌습니다.당시 A 씨가 있던 교실에선 1.5m 간격으로 모두 20명이 시험을 본 것으로 파악됐습니다.육군 당국은 시험을 치르기 직전 A 씨의 체온은 36.2도로 정상 수준이었고 시험을 마친 뒤 모든 고사장은 방역을 마쳤다고 설명했습니다.또 모든 응시자에게 확진 사실을 알리고 이른 시일 안에 코로나19 검사를 받으라고 안내했습니다.하지만 4시간여 동안 이어진 시험 중간, 2차례의 쉬는 시간마다 많은 응시생이 화장실에 모였던 것으로 전해졌습니다.이에 따라 쿠팡 물류센터 발 집단감염 사태가 서울 전역 대학생들로 영향이 미칠 수 있다는 우려가 나오고 있습니다.YTN 김태민[tmkim@ytn.co.kr]입니다.※ '당신의 제보가 뉴스가 됩니다' YTN은 여러분의 소중한 제보를 기다립니다.[카카오톡] YTN을 검색해 채널 추가 [전화] 02-398-8585 [메일] social@ytn.co.kr [온라인 제보] www.ytn.co.kr[저작권자(c) YTN & YTN PLUS 무단전재 및 재배포 금지] ▶ 이 시각 코로나19 확진자 현황을 확인하세요.  ▶ 대한민국 대표 뉴스 채널 YTN 생방송보기  ▶ 네이버에서 YTN 뉴스 채널 구독하기 
",2020.05.27,10,187,0.053475935828877004,0,8.5621605,23.94395,씨/ 시험/ 뉴시스
중앙일보,"""아빠를 살려주세요""···평범했던 그들은 왜 10·26에 가담했나",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=025&aid=0003004297,"
발굴! 그때 그 목소리, 10ㆍ26 ⑤   10ㆍ26은 김재규 전 중앙정보부장의 단독 범행이 아니었다. 여기엔 김 전 부장의 수행비서였던 박흥주 대령을 비롯해 중정 의전과장 박선호, 안가 경비원 이기주ㆍ김태원, 의전과장의 차량을 운전한 유성옥 등 중정 직원들도 참여했다. 그런데 1심 재판에서 진술한 내용에 따르면 이들은 사건 당일까지 박정희 전 대통령 암살 계획을 모른 채 평범한 일상을 보냈던 것으로 나타났다.        박흥주 대령은 사건 당일 오전 “큰 애가 사명당 연극하는데 선조대왕으로 뽑혔다고 해서 면류관을 하나 만들어주고 출근을 한 다음에 못봤다”고 진술했다. 사건이 일어날 줄 몰랐다는 것이다. 그는 당시 ‘나는 새도 떨어뜨린다’는 중앙정보부의 핵심 요직에 있으면서도 성동구 행당동의 산동네에 거주하는 의외의 사실이 드러나기도 했다.     그는 “지금 살고 있는 데가 굉장히 높은 산꼭대기냐”는 변호사의 질문에 “차가 못 들어가는 높은 위치”라고 답한 뒤 “평상시 생활이 결백했느냐를 알고 싶어서 물어봤다”는 변호인의 추가 질문엔 “그것을 이 자리에서 밝히고 싶진 않다”고 말했다.      


원본보기

박정희 대통령 시해사견의 주인공인 김재규 전 중앙정보부장과 박흥주 중장부장 비서실상 등이 사형판결을 받고 있다. [중앙포토]            또 박선호 의전과장의 차량을 운전했던 유성옥은 이날 오전까지만 해도 청첩장을 돌렸다. 이미 부인과 아들 둘을 둔 그는 미처 올리지 못한 늦은 결혼식을 약 20일 뒤인 11월 13일 치를 계획이었다.        그렇게 평범했던 이들은 왜 엄청난 범죄에 가담했을까. 이들은 육군사관학교, 해병대, 육군 부사관 등 모두가 군 출신으로 김재규 전 부장에 대한 충성심이 강했다고 한다. 박선호 과장이 김 전 부장으로부터 박 전 대통령과 차지철 전 경호실장을 암살하겠다는 계획을 들은 건 사건이 일어나기 불과 40분 전이었다. 박선호 전 과장은 법정 진술에서 “해병대 생활을 통해서 그렇게 체험했고 아직까지 상관의 명령에 불복해본 일도 없고 그 배신같은 거 해본 적도 없다”며 “김(재규) 부장님을 모셨다는 것을 첫째 영광으로 생각하고, 지금 또 그와 같은 상황에 처해도 저는 그 길 밖에 취할 수 없다는 것을 분명히 말씀드린다”고 답했다.       


원본보기

10.26사태를 재연하고 있는 김재규 전 중앙정보부장(왼쪽)과 박흥주 대령 [중앙포토]       김 전 부장도 이 때문에 괴로워했던 것으로 보인다. 그는 법정 진술에서 “이 사람들은 무슨 어떤 이념이나 혹은 어떤 목적이 있어서 행한 것이 아니라 졸지에 그냥 명령에 의해서 그냥 동원된 것”이라며 “이 시퍼렇게 젊은 친구들 제발 죽이지 말아 주시길 부탁드린다”고 호소했다. 하지만 이들은 모두 사형을 언도받고 형장의 이슬로 사라졌다. 한편 김 전 부장은 부인 김영희씨에게 부하직원 자녀들의 학업 문제를 책임져 달라고 당부했고, 김씨는 물심양면 이를 지원했다고 한다.        자세한 내용은 영상에서 확인할 수 있다.         유성운 기자 pirate@joongang.co.kr     ▶ 그래서, 팩트가 뭐야? 궁금하면 '팩플'▶ 세상 쉬운 내 돈 관리 '그게머니'▶ 중앙일보 홈페이지 바로가기ⓒ중앙일보(https://joongang.co.kr), 무단 전재 및 재배포 금지
		",2020.05.27,-30,262,-0.11450381679389313,5,12.745567,23.116335,장군/ 백/ 이다
중앙일보,원희룡 “백선엽 ‘6·25의 이순신’…현충원에 자리 마련돼야”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=025&aid=0003004296,"
  


원본보기

백선엽 대장. 중앙포토           원희룡 제주지사가 27일 “백선엽 장군님을 위한 자리는 서울 현충원에 반드시 마련돼야 한다”고 밝혔다.      그는 이날 자신의 페이스북을 통해 “국가보훈처가 백선엽 장군님께 서운한 말을 했다는 기사를 읽었다”며 “백 장군님 주변 분들이 ‘보훈처 직원들이 광복회 김원웅 회장이 총선 전에 국립묘지법 개정 관련 설문을 돌렸고, 법안 개정을 여권 일부에서 추진 중인데, 이 법이 통과되면 장군님이 현충원에 안장됐다가 뽑혀 나가는 일이 생길까 봐 걱정이라는 취지의 말을 했다’는 내용에 가슴이 무척 아팠다”고 전했다.      그러면서 “다행히 보훈처는 ‘뽑혀 나갈 수 있다는 발언은 한 적이 없고 광복회가 국립묘지법 개정을 추진하겠다고 한 상황을 공유하는 차원에서 얘기한 것’이라고 해명은 했다고 한다”며 “그러나 이런 언급 자체가 자유대한민국에 큰 기여를 해오신 백선엽 장군님께 큰 상처가 될 것이다”고 우려했다.      그는 “백 장군님은 6·25전쟁 영웅으로 자유대한민국을 구한 분이고 ‘6·25의 이순신’이라고 평가해도 될 것이다”며 “대한민국 법에 따라 조금이라도 피해를 본다면 너무나 안타까운 일이고, 그래서도 안된다”고 했다.      그러면서 “국가보훈처에도 간곡히 당부드린다”며 “법안이 추진될 경우 만에 하나라도 대한민국을 위해 애쓰셨던 분들이 오해나 피해를 입는 일이 없도록 신중에 신중을 기해 검토해 주시기 바란다”고 요청했다.      이어 “백 장군님, 최근 건강이 안 좋아지셨다는 소식을 들었다”며 “회복하셔서 오래 같이 계셔주셔야 한다. 원로들의 존재만으로 전후 세대에는 커다란 힘이 된다. 백 장군님 같은 애국 원로들께서 애쓰신 덕택에 후손들이 잘 살고 있다고 가슴 깊이 새기고 있다”고 했다.     


원본보기

사진 SNS 캡처     ━   보훈처, 백 장관에 “현충원 '친일 파묘' 상황 공유”       한편 일부 시민사회단체와 여권 인사를 중심으로 국립묘지법을 개정해 친일 인사를 현충원에서 ‘파묘’(破墓·무덤을 파냄)하는 방안을 거론하는 상황에서, 국가보훈처가 백선엽 육군 예비역 대장을 찾아 장지(葬地) 문제를 논의한 사실이 뒤늦게 알려졌다.      조선일보 보도에 따르면 보훈처 직원들은 지난 13일 백 장군 사무실로 찾아와 장지에 대한 이야기를 꺼냈다. 올해 100세인 백 장군이 별세할 경우 국립묘지로 안장하는 방안 등을 논의한 것으로 알려졌다.      하지만 이 과정에서 보훈처 직원들이 국립묘지법 개정 문제를 언급하며 ‘이 법이 통과되면 백 장군이 현충원에 안장됐다가 뽑혀 나가는 일이 생길까 봐 걱정이다’는 취지의 발언을 했다는 것이 백 장군 측의 주장이다. 이로 인해 압박을 느낀 백 장군 측은 “가족들 모두 최악의 사태까지 생각하고 있다”고 밝혔다.      보훈처 직원이 찾아온 시점과 발언 내용 모두 부적절했다는 것이 백 장군 측 입장으로 알려진 것이다.      올해 100세인 백 장군은 광복 직후 대한민국 국군 창설에 참여했으며 6·25 전쟁 당시 1사단장, 1군단장, 휴전회담 한국 대표 등을 역임해 한국전쟁 영웅이란 평가를 받는다. 그러나 광복 전 독립군 토벌에 앞장섰던 ‘간도특설대’ 활동 이력 때문에 지난 2009년 정부 친일반민족행위 진상규명위원회로부터 ‘친일반민족행위자’로 지목됐다.      보훈처는 논란이 되자 입장문을 내고 “백 장군은 현행법상 국립묘지 안장 대상”이라며 “담당 직원이 백 장군 측에 ‘뽑혀나갈 수 있다’는 발언을 한 적이 없다”고 해명했다. 백 장군 사무실을 방문한 이유에 대해선 “최근 건강이 안 좋다는 소식을 듣고 국립묘지 담당 부서에서 정확한 건강 상태와 가족 상황을 묻고자 방문한 것”이라고 설명했다. 특히 “광복회가 국립묘지에서 친일 인사를 이장하는 법 개정을 추진하는 상황을 공유한 것에 불과하다”며 “백 장군 측도 이미 잘 알고 있다고 말했다”고 덧붙였다.      배재성 기자 hongdoya@joongang.co.kr  ▶ 그래서, 팩트가 뭐야? 궁금하면 '팩플'▶ 세상 쉬운 내 돈 관리 '그게머니'▶ 중앙일보 홈페이지 바로가기ⓒ중앙일보(https://joongang.co.kr), 무단 전재 및 재배포 금지
		",2020.05.27,1,390,0.002564102564102564,5,13.241445,23.368313,장군/ 백/ 이다
헤럴드경제,물류센터 아르바이트한 군장학생 응시자도 확진,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=016&aid=0001678967,"
군장학생 응시자 물류센터에서 아르바이트


원본보기

부천소재 물류센터[연합][헤럴드경제] 서울 구로구 동양미래대학교 건물에서 실시된 군 가산복무 장교 선발 필기시험을 치른 김포시 거주 A(19) 씨가 신종코로나바이러스감염증(코로나19) 확진 판정을 받았다. A 씨가 시험을 치른 고사장에는 총 20명이 시험을 받았다. 전체 응시인원은 550명이다. 27일 육군에 따르면 이날 보건당국이발표한 코로나19 확진자 명단(40명)에 수험생 A 씨가 포함됐다. A씨는 집단감염이 발생한 물류센터에서 아르바이트를 한 것으로 알려졌다.육군 관계자는 ""시험 당시엔 A씨를 포함한 응시자 전원에게 문진표를 작성하도록 했으며, 발열 체크에서 A씨는 36.2도로 문제가 없었다""고 했다.보건당국은 A씨와 같은 고사장에 입실했던 다른 응시자들에게 코로나19 감염 여부를 확인하기 위한 유전자증폭(PCR) 검사를 받으라고 문자로 안내했다.시험이 치러진 대학 건물의 경우 시험 직후 방역 조처를 완료했다고 육군은 전했다.군 가산복무제는 학부 재학 중 장학금을 받아 학사 학위를 취득하고, 의무 복무 기간에 장학금을 받은 기간만큼 군 복무를 더 하는 제도다.onlinenews@heraldcorp.com▶[디;콘] 여론조사를 조사하다!▶채널 구독하면 LED마스크, 공기청정기가 내손에 ▶농수축산물 소비캠페인 - Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -
		",2020.05.27,-4,148,-0.02702702702702703,0,8.411182,23.89018,씨/ 시험/ 뉴시스
JTBC,"[뉴스브리핑] 류석춘, 또 '위안부' 비하…""학칙상 징계 못 해""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=437&aid=0000239116,"
1. 류석춘 교수, 또 위안부 비하…""학칙상 징계 못 해""수업 도중 '위안부'를 '매춘'에 비유해 정직 1개월 처분을 받은 연세대학교 류석춘 교수가 공개석상에서 또 위안부 비하 발언을 했습니다. 류 교수는 어제(26일) 서울의 한 호텔에서 열린 토론회에서 '공창제 희생자 가운데 일본군 위안부에만 관심을 보이고 지원하는 건 특권'이라고 말했습니다. 연세대 측은 학칙 상 학교 밖에서 한 발언에 대해선 징계할 수 없다고 밝혔습니다.2. '전광훈 교회' 점유권 재판…재개발조합에 1심 패소전광훈 목사가 담임목사로 있는 서울 성북구 '사랑제일교회'가 철거 위기에 놓였습니다. 서울 장위 10구역 재개발 조합이 교회가 세워진 땅을 돌려달라며 낸 소송에서 서울북부지법은 조합 측의 손을 들어줬습니다.3. 화살머리고지의 아버지…66년 만에 아들에 '훈장'육군은 '6.25 무공훈장 찾아주기 조사단'이 '화살머리고지'를 지키다 전사한 고 정영진 하사의 아들인 정해수 씨에게 정 하사의 화랑무공훈장을 수여한다고 밝혔습니다. 정 하사에 대한 훈장 수여는 1954년에 결정됐지만, 지난해에서야 유해가 발견되고 지난 3월 초 신원이 확인되면서 66년 만에 유족에게 전달됐습니다.4. 논란 끝 중단 제주 비자림로 확장공사…1년 만에 재개자연 환경을 해친단 논란으로 중단됐던 제주 비자림로 확장 공사가 1년 만에 재개됐습니다. 제주시 구좌읍 일대 2.9㎞ 도로를 확장하는 이 공사는 당초 내년 6월에 마무리될 계획이었지만, 삼나무숲을 훼손한다는 비판이 나오고 희귀 동식물들이 발견되면서 지난해 5월부터 중단됐습니다. 환경 시민 단체는 오늘 오후 제주도청 앞에서 집회를 열고 ""법정 보호 조류 등의 번식기에 공사가 강행됐다""며 공사 재개를 규탄했습니다.안나경 앵커 (ahn.nakyung@jtbc.co.kr)▶살기 위해 갔던 일터에서 왜…'현대중 산재' 집중추적▶시청자와 함께! JTBC 뉴스 제보하기Copyright by JTBC(http://jtbc.joins.com) All Rights Reserved. 무단 전재 및 재배포 금지
		",2020.05.27,-20,139,-0.14388489208633093,0,10.412207,22.848028,씨/ 시험/ 뉴시스
TV조선,"보훈처 ""'6·25 영웅' 백선엽 장군, 서울현충원에 모실 수 없어""…정권 바뀐후 기류 달라져",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=448&aid=0000298290,"
[앵커]6·25 전쟁   영웅인 백선엽  예비역 대장은 올해로  100세가 됐습니다. 가족들은 과거 정부 때부터 별세할 경우 서울현충원에 안장될 수 있도록 준비를 해왔는데, 보훈처가 돌연 대전현충원  안장 방침을 통보해 왔다고  합니다. 명분은 서울현충원의  장군묘역이 다 차서라고 하는데, 최근 여권에서 나오고 있는 이른바  친일파 파묘 주장과 무관치 않다는  관측도 있습니다.  조덕현 기자가  취재했습니다. [리포트]지난 13일 보훈처 직원 2명이 백선엽 장군의  사무실을 찾아, '서울현충원 안장은 힘들다'는 뜻을 전했습니다.김대원 / 국가보훈처 대변인""서울현충원은 공식적으로 안장지가 모두 완료되어 대전현충원에 안장..."" 6.25 전쟁 당시  '다부동 전투' 승리로 낙동강 방어선을 지켜 낸 백 장군은  명실공히  6.25 최고의 전쟁 영웅으로  인정받습니다.백선엽 / 예비역 육군 대장(2013)""탱크나 비행기도 없었어요 그 때 우리는. 그럴수록 지휘관이 솔선수범해야 됩니다."" 이런 상징성 때문에  이명박 정부 당시 보훈처는 실무진을  두 차례나 보내 백 장관의 '서울현충원' 안치를 추진했습니다. 당시 백 장군과 가족은 장군묘역 옆의 구체적인 자리까지  찾아 봤던 것으로 전해집니다. 하지만  현 정부 들어 보훈처는  '현실'과 '규정'을 이유로 대전 현충원으로 가야한다며 입장을 바꾼 겁니다. 이런 배경에는 백 장군의 친일 논란이 있다는 관측이 나옵니다. 백 장군은 광복 전  독립군 토벌에 앞장섰던  '간도특설대'로 활동한  이력 때문에  지난 2009년  친일반민족행위자로  지목된 바 있습니다. 특히 최근 민주당 이수진 당선인은 ""친일파 묘역 파묘 운동을 해야한다""며 관련법을 개정하겠다고 했습니다.김병기 의원은 ""지금까지 묻힌 자들도 문제지만 앞으로  백선엽 같은 경우에 문제 소지가 있다""고  실명을 거론하기도 했습니다.향군은  백선엽 장군을  친일파 몰고가는건  대한민국 국군을  부정하는 것이라고 했습니다. TV조선 조덕현입니다.조덕현 기자(deokhyun@chosun.com)☞ 네이버 메인에서 TV조선 구독하기☞ 더 많은 TV조선 뉴스 보기* 뉴스제보 : 이메일(tvchosun@chosun.com), 카카오톡(tv조선제보), 전화(1661-0190)- Copyrights ⓒ TV조선. 무단전재 및 재배포 금지 -
		",2020.05.27,1,208,0.004807692307692308,5,13.0215845,23.247213,장군/ 백/ 이다
한국경제TV,"군장학생 응시자 코로나19 확진…""쿠팡 물류센터서 아르바이트""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=215&aid=0000873940,"
[한국경제TV 김주리 기자]


원본보기

육군 군장학생 선발 시험을 본 대학생이 신종 코로나바이러스 감염증(코로나19) 확진 판정을 받은 것으로 나타났다.27일 육군에 따르면 지난 23일 서울 동양미래대학교 건물에서 실시된 군 가산복무 장교 선발 필기시험을 치른 김포시 거주 A(19) 씨가 이날 보건당국이 발표한 코로나19 확진자 명단(40명)에 포함됐다.A씨는 집단감염이 발생한 쿠팡 물류센터에서 아르바이트를 한 것으로 알려졌다.육군 관계자는 ""시험 당시엔 A씨를 포함한 응시자 전원에게 문진표를 작성하도록 했으며, 발열 체크에서 A씨는 36.2도로 문제가 없었다""고 설명했다.A씨가 입실한 고사장에는 총 20명이 시험을 봤으며, 전체 응시 인원은 550명으로 확인됐다.보건당국은 A씨와 같은 고사장에 입실했던 다른 응시자들에게 코로나19 감염 여부를 확인하기 위한 유전자증폭(PCR) 검사를 받으라고 문자로 안내했다.시험이 치러진 대학 건물의 경우 시험 직후 방역 조처를 완료했다고 육군은 전했다.군 가산복무제는 학부 재학 중 장학금을 받아 학사 학위를 취득하고, 의무 복무 기간에 장학금을 받은 기간만큼 군 복무를 더 하는 제도다.김주리기자 yuffie5@wowtv.co.kr▶ 네이버 홈에서 [한국경제TV] 채널 구독하기 [생방송보기]▶ 대한민국 재테크 총집결! - [증권 / 주식상담 / 부동산]ⓒ 한국경제TV, 무단 전재 및 재배포 금지
		",2020.05.27,-8,145,-0.05517241379310345,0,8.386784,23.93903,씨/ 시험/ 뉴시스
국민일보,확진된 군장학생 응시자는 쿠팡 알바생… 550명 같은 시험,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=005&aid=0001325781,"



원본보기

육군 군장학생 선발 시험을 본 대학생이 신종 코로나바이러스 감염증(코로나19) 확진 판정을 받은 것으로 파악됐다.27일 육군에 따르면 지난 23일 서울 동양미래대학교 건물에서 진행된 군 가산복무 장교 선발 필기시험을 치른 김포시 거주자 A씨(19)가 이날 보건당국이 발표한 코로나19 확진자 명단에 포함됐다. A씨는 집단감염이 발생한 쿠팡 물류센터에서 아르바이트를 한 것으로 알려졌다.A씨가 친 시험 전체 응시 인원은 550명이다. 그 중 A씨와 같은 고사장에 입실한 사람은 20명이다. 당시 A씨를 포함한 응시자 전원은 문진표를 작성했으며 발열 체크 과정에서 A씨는 36.2도로 확인돼 별다른 문제가 없었던 것으로 전해졌다.보건당국은 A씨와 같은 고사장에 입실했던 다른 응시자들에게 코로나19 감염 여부를 확인하는 유전자증폭(PCR) 검사 안내를 문자로 전했다. 또 시험이 치러진 대학 건물 역시 시험 직후 방역 조처를 완료했다.문지연 기자 jymoon@kmib.co.kr▶ 네이버에서 국민일보를 구독하세요(클릭)▶ 국민일보 홈페이지 바로가기GoodNews paper ⓒ 국민일보(www.kmib.co.kr), 무단전재 및 재배포금지
		",2020.05.27,6,117,0.05128205128205128,0,8.611878,23.93663,씨/ 시험/ 뉴시스
