press,title,url,content,time,polar_sum,tot,sent_score,label,x,y,top3
아시아경제,"휴가 복귀 중 확진, 철원 육군 병사와 같은 버스 탄 15명 '음성'(상보)",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=277&aid=0004688562,"



원본보기

이미지출처=연합뉴스[아시아경제 김흥순 기자] 휴가 복귀 중 신종 코로나바이러스감염증(코로나19) 확진 판정을 받았던 강원 철원 육군 모 부대 소속 병사와 같은 버스에 탔던 병사 15명이 모두 '음성'으로 나타났다.30일 군 당국에 따르면 지난 27일 인천에서 버스를 타고 강원 철원의 부대로 복귀하던 A 병사는 부대 위병소에서 발열 증상이 확인됐고, 코로나19 검체 검사 결과 확진 판정을 받았다.군 당국은 이 병사와 같은 버스에 타고 있던 병사 15명에 대해 검사를 한 결과 이날 전원이 음성 판정을 받았다고 밝혔다. 또 확진 병사가 식당에 잠깐 들렀을 때 동선이 겹친 주민 36명도 검사 결과 모두 음성으로 확인됐다.군 당국은 잠복기 등을 고려해 검사를 받은 병사들을 2주간 1인실에 격리할 계획이다.김흥순 기자 sport@asiae.co.kr▶ 2020년 하반기, 재물운·연애운·건강운 체크!▶ 네이버에서 아시아경제 뉴스를 받아보세요 ▶ 놀 준비 되었다면 드루와!  드링킷!<ⓒ경제를 보는 눈, 세계를 보는 창 아시아경제 무단전재 배포금지>
		",2020.05.30,-7,119,-0.058823529411764705,2,-64.9954,17.600733,명/ 확진/ 특수
헤럴드경제,코로나 확진 철원 병사와 같은 버스 탔던 병사 15명 ‘음성’ 판정,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=016&aid=0001680126,"
동선 겹친 주민 36명도 전원 음성軍, 해당 병사 15명 2주간 1인실 격리 예정


원본보기

이태원클럽 발 집단감염으로 코로나19 재유행 우려가 커지고 있는 지난 11일 휴가를 나온 군인들이 서울역 여행 장병 안내소(TMO)로 향하고 있다. 위 사진은 기사와 관련이 없음. [연합][헤럴드경제] 휴가 복귀 중 신종 코로나바이러스 감염증(코로나19) 확진 판정을 받은 육군 모 부대 병사와 같은 버스에 탔던 병사 전원이 검사 결과 음성 판정을 받았다.30일 군 당국은 지난 27일 강원 철원의 부대로 복귀를 하던 A 병사와 같은 버스에 타고 있던 병사 15명에 대한 검사 결과 이날 전원이 음성 판정을 받았다고 밝혔다. 군 당국에 따르면 A병사는 부대 위병소에서 발열 증상이 확인돼 유전자증폭(PCR) 검사를 받았고 확진 판정을 받았다. 또한 A 병사가 식당에 잠깐 들렀을 때 동선이 겹친 주민 36명도 검사 결과 모두 음성으로 확인됐다.군 당국은 잠복기엔 증상이 나타나지 않을 수 있는 점을 고려해 이들 병사를 2주간 1인실에 격리할 예정이다.군 당국은 “군과 지방자치단체가 실시간 정보를 공유하며 유기적으로 조처하고 있다”면서 “격리한 병사들이 스트레스를 받지 않도록 정성을 다하겠다”고 설명했다.onlinenews@heraldcorp.com▶[디;콘] 여론조사를 조사하다!▶채널 구독하면 LED마스크, 공기청정기가 내손에 ▶농수축산물 소비캠페인 - Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -
		",2020.05.30,-8,144,-0.05555555555555555,2,-50.06135,6.1930246,명/ 확진/ 특수
연합뉴스,코로나 확진 철원 병사와 같은 버스 탔던 병사 15명 '음성',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0011644654,"
			(철원=연합뉴스) 이해용 기자 = 휴가 복귀 중 신종 코로나바이러스 감염증(코로나19) 확진 판정을 받았던 육군 모 부대 병사와 같은 버스에 탔던 병사 전원이 음성으로 나타났다.


원본보기

군 장병 휴가 통제 해제 (PG).[권도윤 제작] 일러스트    30일 군 당국에 따르면 지난 27일 인천에서 버스를 타고 강원 철원의 부대로 복귀하던 A 병사는 부대 위병소에서 발열 증상이 확인돼 유전자증폭(PCR) 검사 결과 확진 판정을 받았다.    군 당국은 A 병사와 같은 버스에 타고 있던 병사 15명에 대해 검사를 한 결과 이날 전원이 음성 판정을 받았다고 밝혔다.    또 확진 병사가 식당에 잠깐 들렀을 때 동선이 겹친 주민 36명도 검사한 결과 모두 음성으로 확인됐다.    군 당국은 잠복기에는 증상이 나타나지 않을 수 있어 이들 병사를 2주간 1인실에 격리할 계획이다.    군 당국은 ""군과 지방자치단체가 실시간 정보를 공유하며 유기적으로 조처하고 있다""면서 ""격리한 병사들이 스트레스를 받지 않도록 정성을 다하겠다""고 설명했다.    dmz@yna.co.kr▶코로나19 속보는 네이버 연합뉴스에서 [구독 클릭]▶[팩트체크] '정신대' 단체가 '위안부' 이용?▶제보하기
",2020.05.30,-1,127,-0.007874015748031496,2,-61.56617,5.6600533,명/ 확진/ 특수
파이낸셜뉴스,美 흑인 사망 규탄 시위 ‘일파만파’ 정규군 투입 임박,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=014&aid=0004434113,"



원본보기

미국 캘리포나이주 로스앤젤레스에서 29일(현지시간) 조지 플로이드 사망 사건을 규탄하는 시위대가 스타벅스 매장을 파괴하고 있다.AP뉴시스  [파이낸셜뉴스] 미국 정부가 미 전역에서 폭력시위로 번지고 있는 흑인 사망 사건 관련 시위를 진압하기 위해 주방위군에 이어 정규군 투입까지 준비하고 있다. 소요 사태는 이 와중에 추가 흑인 사망자가 발생하면서 더욱 격렬해질 전망이다.   AP통신 등 현지 언론은 29일(현지시간) 관계자를 인용해 미 국방부가 미네소타주 미니애폴리스에 헌병 파견을 준비하라는 지시를 육군에 하달했다고 전했다. 노스캐롤라이나주 포트 브래그와 뉴욕주 포트 드럼 기지 소속 병사들은 지시가 있으면 4시간 이내 출동할 수 있도록 준비하라는 명령을 받았다. 통신에 의하면 콜로라도주 포트 카슨 및 캔자스주 포트 릴리 기지 병사들에게도 24시간 이내 이동이 가능하도록 준비하라는 지시가 내려졌다. AP는 약 800명의 헌병이 미니애폴리스에 배치될 수 있다고 설명했다.   이번 조치는 도널드 트럼프 대통령이 마크 에스퍼 국방장관에게 미니애폴리스 상황을 정리하기 위한 병력 지원을 요청한 데 따라 이뤄졌다. 트럼프 대통령은 28일 밤 에스퍼 장관과 통화했다.   관계자는 이번 조치가 1807년 발효된 '연방 폭동 진압법'을 따른다고 밝혔다. 해당 법률은 대통령이 폭동, 반란을 진압하기 위해 군부대를 파견할 수 있도록 규정하고 있다. 미 정부가 이 법을 근거로 병력을 동원한 사례는 로드니 킹 사건으로 촉발된 1992년 로스앤젤레스 폭동이 마지막이다. 당시 사건도 흑인 운전자가 백인 경찰에게 곤봉으로 맞는 장면이 세상에 공개되면서 소요 사태로 번졌다.   앞서 팀 월즈 미네소타 주지사는 28일에 예비군 성격인 주 방위군 500명을 미니애폴리스와 인근 세인트폴 등에 투입하라고 명령했다. 국방부 대변인은 월즈 주지사가 육군 배치는 요청하지 않았다고 밝혔다.   지난 25일 미니애폴리스에서는 백인 경찰 데릭 쇼빈이 수갑을 차고 있는 비무장 흑인 용의자 조지 플로이드의 목을 무릎으로 8분 46초 동안 눌러 숨지게 했다. 상황을 담은 동영상이 온라인상에 공개되자 26일 미니애폴리스에서 시위가 발생했으며 이후 전국으로 번졌다. CNN에 따르면 29일에 미시간주 디트로이트에서는 오후 11시 30분 무렵 신원 미상의 인물이 차량에서 플로이드 사건을 규탄하던 시위대에 총을 쏴 19세 남성이 숨졌다.  pjw@fnnews.com 박종원 기자   ▶ 헉! 소리나는 스!토리 뉴스 [헉스]▶ '아는 척'하고 싶은 당신을 위한 [두유노우]  ※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지
		",2020.05.30,-8,250,-0.032,3,-0.6746193,-33.94209,시위/ 미니애폴리스/ 주
서울경제,"흑인 사망에 거세지는 분노...미 국방, 군부대 투입 지시(종합)",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=011&aid=0003746152,"
성난 미국 민심, 오바마도...비욘세도...""더 이상 외면 못해""


원본보기

미국 백인 경찰의 가혹 행위로 흑인 남성 조지 플로이드가 사망한 사건에 항의하는 시위가 미전역으로 확산하는 가운데 29일(현지시간) 캘리포니아주 새너제이의 한 시위 참가자가 경찰과 맞서고 있다. / 연합뉴스[서울경제] 미국에서 비무장 흑인이 백인 경찰의 무릎에 목을 짓눌려 사망해 대규모 시위가 촉발된 데 대해 미국 국방부가 정규군 병력을 투입할 준비를 하고 있다고 AP통신이 29일(현지시간) 보도했다.통신에 따르면 이날 국방부는 시위가 시작한 미네소타주 미니애폴리스에 헌병부대 파견을 준비하라고 육군에 지시했다. 노스캐롤라이나 주의 포트브래그 기지, 뉴욕 주의 포트드럼 기지 소속 병사들은 호출 시 4시간 안에 파견될 수 있도록 대비하라는 지시를 받았다는 것이다.또한 통신은 콜로라도 주의 포트카슨 기지, 캔자스주 포트라일리 기지 병사들은 24 이내 파견이 가능하도록 대비하라는 지시를 받았다고 소식통의 발언을 덧붙였다.AP는 병력 약 800명이 미니애폴리스에 투입될 수 있다고 분석했다.


원본보기

미국의 비무장 흑인 남성 조지 플로이드가 백인 경찰의 가혹 행위로 숨진 사건에 항의하는 시민들이 28일(현지시간) 미네소타 주 미니애폴리스의 헤네핀 카운티 청사 앞에서 시위를 벌이고 있다. 연합뉴스


원본보기

미국의 흑인 남성 조지 플로이드가 백인 경찰의 가혹 행위로 숨지는 사건이 발생한 미네소타 주 미니애폴리스에서 27일(현지시간) 시위대가 대형마트 타깃(Target) 매장에 난입해 망치로 금전 등록기를 부수고 물건을 약탈하고 있다 연합뉴스앞서 트럼프 대통령은 미니애폴리스 시위가 계속 통제 불능 상태로 비화하면 군을 신속히 파견하는 옵션을 요청한 것으로 전해졌다. 이는 1807년 발효된 '연방 폭동 진압법'(Insurrection Act)에 근거한 것이다.이 법은 미국 대통령이 폭동이나 반란을 진압하기 위해 군부대를 파견할 수 있도록 하며, 1992년 로스앤젤레스(LA) 폭동 당시 마지막으로 사용됐다.메모리얼 데이(현충일)인 지난 25일 흑인인 조지 플로이드가 백인 경찰의 가혹 행위로 숨지자 이튿날 미니애폴리스에서 시작한 항의 시위는 10여개 도시로 확산했다. 시위는 경찰서 방화, 총격을 동반한 유혈·폭력 사태로 비화해 나흘째 지속하고 있다.시위대는 돌과 물병을 던지며 건물과 경찰 차량 등을 파괴했다. 경찰은 최루탄과 고무탄을 쏘며 대응했다. 뉴욕에서는 시위대와 경찰이 충돌하며 경찰관 두 명이 뇌진탕을 입었다. 경찰은 폭행 혐의로 최소 72명을 체포했다. 켄터키주 루이빌과 뉴멕시코주 앨버커키에서는 시위 도중 총격 사건까지 발생했다.


원본보기

29일(현지시간) 미국 미네소타주 미니애폴리스에서 흑인 남성 조지 플로이드가 백인 경찰의 가혹 행위로 숨진 사건에 항의하는 시위 상황을 생중계하던 CNN 기자가 경찰에 체포되고 있다. / 연합뉴스미니애폴리스에서는 한 CNN 기자가 생방송 도중 수갑을 차고 연행되는 일도 있었다. 체포된 기자도 흑인이었다. 동료 카메라 기자와 프로듀서도 함께 경찰에 붙잡혔다. 경찰은 이들 취재진에 다른 곳으로 이동해 달라고 요청했지만 이동하지 않아 수갑을 채워 연행했다고 밝혔다. 그러나 주변의 백인 기자는 체포되지 않아 또다른 논란을 불러일으켰다.이 일에 대해 오바마 전 미국 대통령과 비욘세, 레이디 가가, 테일러 스위프트, 아리아나 그란데, 카디 비 등 유명인들이 사건에 대한 안타까움과 분노를 쏟아내고 있다. 1억명이 넘는 인스타그램 팔로워가 있는 비욘세는 ""우리는 모두 백주에 벌어진 이 살인을 목격했다""며 ""더는 무의미한 죽음은 있어서는 안 된다. 유색인종을 사람 이하로 대하는 것도 더는 있어선 안 된다. 더는 외면할 수 없다""고 호소했다. 그러면서 플로이드 사건에 관여된 모든 경찰관을 살인 혐의로 처벌할 것을 촉구했다.한편 미니애폴리스경찰 소속이었던 전 경찰관 데릭 쇼빈(44)은 3급 살인(murder) 및 우발적 살인(manslaughter) 혐의로 기소됐다. 관련 사건이 알려진 뒤 동료경찰 4명과 해임됐던 쇼빈은 이날 체포돼 구금됐다. 검찰에 기소된 쇼빈은 미니애폴리스경찰 내사과에 18건의 민원이 제기된 전력이 있는 것으로 드러났다. 다만 구체적인 민원의 내용은 공개되지 않았다.검찰이 적용한 3급 살인 및 우발적 살인이 모두 인정될 경우 쇼빈은 최대 35년형의 징역에 처해질 것으로 보인다./강신우 seen@sedaily.com[서울경제 바로가기]▶ 네이버 채널에서 '서울경제' 구독해주세요!▶ 세상 모든 것에 대해 던지는 질문, 왜(WHY)?저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지
		",2020.05.30,-32,411,-0.07785888077858881,3,-4.454545,-42.684906,시위/ 미니애폴리스/ 주
YTN,디오·시우민 출연 뮤지컬 '귀환' 개막 연기...코로나19 재확산 여파,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=106&oid=052&aid=0001446436,"



원본보기

육군 창작 뮤지컬 '귀환' 제작발표회 현장그룹 엑소 멤버 디오, 시우민 등이 출연하는 뮤지컬 '귀환'의 개막 일정이 코로나바이러스감염증-19(코로나19) 재확산 여파로 연기됐다.공연 제작사 인사이트엔터테인먼트는 30일 ""지난 5월 28일 코로나19 재확산 관련 정부의 발표가 있었습니다. 정부의 방역 강화 조치에 따라 6월 4일부터 14일까지의 공연을 취소하고 6월 16일로 개막을 연기하게 되었습니다""라고 밝혔다.이에 따라 6월 4일부터 14일까지의 공연을 예매한 관객들에게 6월 1일부터 수수료 없이 전액 환불을 진행할 예정이다.제작사 측은 ""6·25 70주년을 맞아 기획된 육군 창작 뮤지컬 '귀환'을 기다려주신 관객분들께 개막 연기 및 취소에 대한 안내를 드리게 되어 송구합니다. 공연 재개에 맞춰 다시 한 번 전 스태프와 배우 그리고 육군본부와 인사이트엔터테인먼트는 좋은 무대로 보답하기 위해 노력하겠습니다""라고 약속했다.'귀환'은 전사자 유해 발굴을 소재로 한 육군본부의 창작 뮤지컬로, 엑소 디오·시우민, 워너원 윤지성 등 입대한 아이돌 그룹 멤버들의 출연이 확정되며 관심을 모았다. '귀환'은 6월 16일부터 7월 12일까지 우리금융아트홀에서 공연된다.YTN star 최보란 기자(ran613@ytnplus.co.kr)[사진제공 = OSEN] [저작권자(c) YTN & YTN PLUS 무단전재 및 재배포 금지] ▶ 이 시각 코로나19 확진자 현황을 확인하세요.  ▶ 대한민국 대표 뉴스 채널 YTN 생방송보기  ▶ 네이버에서 YTN 뉴스 채널 구독하기 
",2020.05.30,3,144,0.020833333333333332,1,40.179546,15.3789015,귀환/ 뮤지컬/ 연기
뉴시스,"트뤼도 총리 ""美 흑인 사망 규탄 시위, 충격과 공포""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=003&aid=0009889168,"
""반 흑인 인종차별, 캐나다에도 존재""


원본보기

[오타와=AP/뉴시스] 쥐스탱 트뤼도 캐나다 총리가 27일(현지시간) 온타리오주 오타와에서 열린 신종 코로나바이러스 감염증(코로나19) 특별위원회 회의를 위해 의회에 도착한 모습. 2020.05.30.[서울=뉴시스] 남빛나라 기자 = 29일(현지시간) 쥐스탱 트뤼도 캐나다 총리는 경찰의 흑인 과잉진압에 반발하는 미국 내 대규모 시위를 ""충격과 공포""라고 표현했다. 가디언에 따르면 이날 트뤼도 통리는 정례 브리핑에서 ""모든 캐나다인이 그렇듯이, 다양한 배경을 가진 많은 캐나다인이 충격과 공포 속에서 미국발 뉴스를 지켜보고 있다""고 말했다.그는 ""반 흑인 인종차별은 현실""이라며 ""미국에 있지만 캐나다에도 존재한다. 우리는 매일 사람들이 시스템적인 차별, 무의식적인 편견 및 반 흑인 인종차별에 직면하고 있다는 걸 안다""고 우려했다. 또 인종차별에 대항해 ""함께 연대해야 한다""며 ""캐나다에서도 해야 할 일이 있다""고 촉구했다.이날 미국 곳곳에서 흑인 조지 플로이드가 비무장 상태로 백인 경찰에게 목이 짓눌려 사망한 사건을 규탄하는 시위가 열렸다.플로이드의 목을 누른 미네소타주 미니애폴리스 경찰 데릭 쇼빈은 3급 살인 및 2급 우발적 살인으로 기소됐다.검찰에 따르면 쇼빈은 수갑을 차고 있어 이미 저항이 어려운 상태인 플로이드의 목을 무릎으로 9분 가까이 눌러 숨지게 했다. 이날 미국 도심 곳곳에서 시위가 격렬해지면서 경찰차와 상점이 불타고 약탈 행위가 벌어졌다.AP통신은 미 국방부가 도널드 트럼프 대통령의 요청에 따라 미니애폴리스에 육군 헌병을 투입할 준비를 하고 있다고 보도했다. 이는 '연방 폭동 진압법'(Insurrection Act)을 근거로 한 이례적인 조치다.☞공감언론 뉴시스 south@newsis.com▶ 네이버에서 뉴시스 구독하기▶ K-Artprice, 유명 미술작품 가격 공개▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기<ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지>
		",2020.05.30,2,183,0.01092896174863388,3,-19.266747,-24.039635,시위/ 미니애폴리스/ 주
머니투데이,"""美국방부, 시위 격화에 헌병부대 투입 준비""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=008&aid=0004417323,"
			[머니투데이 김수현 기자] [AP통신 ""파견 지시 내려질 경우 약 800여명 병력 미니애폴리스에 투입 가능한 상태""]


원본보기

미네소타 주 미니애폴리스 시위 현장. /사진=AFP미국 국방부가 백인 경찰의 과잉대응으로 40대 흑인 남성 조지 플로이드(46)가 사망한 사건으로 촉발된 시위 사태에 대응하기 위해 정규군 병력 투입을 준비하고 있다고 AP통신이 29일(현지시간) 보도했다. 보도에 따르면 이날 국방부는 시위가 처음 시작된 미네소타주 미니애폴리스에 헌병부대 투입을 준비하라고 육군에 지시한 것으로 전해졌다.사안에 정통한 복수의 소식통에 따르면 노스캐롤라이나주 포트브래그 기지, 뉴욕주의 포트드럼 기지 소속 병사들은 호출 시 4시간 안에 파견될 수 있도록 대비하라는 지시를 받았다. 콜로라도주의 포트카슨 기지, 캔자스주 포트라일리 기지 병사들은 24시간 이내 파견이 가능하도록 대비하라는 지시를 받은 것으로 전해졌다. AP는 ""파견 지시를 받으면 병력 약 800명이 미니애폴리스에 투입될 예정""이라고 전했다. 


원본보기

미니애폴리스 한 주유소가 불타고 있다. /사진=AFP이 결정은 도널드 트럼프 대통령이 마크 에스퍼 국방장관에게 미니애폴리스 상황을 정리하기 위한 병력 지원을 요청한 데 따라 이뤄졌다. 트럼프 대통령은 28일 밤 에스퍼 장관과 통화했다.통화에 관여한 국방부 고위 관계자에 따르면 트럼프 대통령은 에스퍼 장관에게 미니애폴리스 시위 상황이 통제 불가능한 상황으로 번질 경우 신속한 병력 배치를 해달라고 요청했다. 군 투입은 1992년 로스앤젤레스(LA) 폭동 당시 마지막으로 적용됐던 '연방 폭동 진압법'(Insurrection Act)에 따른 것이다.시위의 발단은 앞서 지난 25일 미니애폴리스 경찰이 위조 지폐 거래 혐의로 조지 플로이드를 체포하는 과정에서 그의 목을 무릎으로 짓눌러 숨지게 한 사건이었다. 미국 사회에서 오래도록 묵혀있던 인종차별 논란이 터지자 미 전역에서는 항의 시위가 벌어졌다. 분노는 좀처럼 가라앉지 않고 있다. 시위는 경찰서 방화, 총격을 동반한 유혈사태로 번졌다. 미네소타주는 지난 28일 비상사태를 선포하고 미니애폴리스와 세인트폴에 지역방위를 위해 운용되는 예비군 격인 주 방위군 500여명을 투입한 바 있다. 다만 국방부는 미네소타주가 ""현역 헌병대의 배치를 요청하지는 않았다""고 밝혔다. 백악관 전략 소통을 담당하는 앨리사 파라는 현역 헌병대 투입은 사실이 아니라고 부인했다. 하지만 AP는 ""잠재적 배치 계획을 아는 군 관계자 3명이 해당 명령은 기밀 시스템에 포함돼 있다고 전했다""고 덧붙였다.김수현 기자 theksh01@mt.co.kr▶줄리아 투자노트▶조 변호사의 가정상담소 ▶머니투데이 구독하기 <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>
		",2020.05.30,3,283,0.01060070671378092,3,6.214844,-24.58996,시위/ 미니애폴리스/ 주
한국경제,"미국 국방부, 플로이드 시위 격화에 육군헌병 투입 준비",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=015&aid=0004350596,"
노스캐롤라이나·뉴욕 주에 대기 명령약 800명이 미니애폴리스 투입될 예정트럼프, 전날 국방부 장관에 병력 지원 요청


원본보기

사진=연합뉴스미국 국방부가 흑인 플로이드 관련 시위 격화로 정규군 병력을 투입할 준비를 하고 있다고 AP통신이 29일(현지시간) 보도했다. 비무장 흑인 플로이드가 백인 경찰의 무릎에 목을 짓눌려 사망한 일로 촉발된 시위가 폭력 사태로 격화되는 양상을 보이고 있어서다. 이날 국방부는 시위가 시작한 미네소타주 미니애폴리스에 헌병부대 파견을 준비하라고 육군에 지시했다.소식통에 따르면 노스캐롤라이나 주의 포트브래그 기지, 뉴욕 주의 포트드럼 기지 소속 병사들은 호출 시 4시간 안에 파견될 수 있도록 대비하라는 지시를 받았다.콜로라도 주의 포트카슨 기지, 캔자스주 포트라일리 기지 병사들도 24시간 내 파견이 가능하도록 준비할 것을 요청받았다.AP는 파견 지시를 받으면 병력 약 800명이 미니애폴리스에 투입될 예정이라고 보도했다.이러한 국방부의 대비는 트럼프 대통령의 지시에 따른 것으로 풀이된다. 앞서 도널드 트럼프 대통령은 전날 전화 통화로 마크 에스퍼 국방부 장관에게 미니애폴리스 시위에 따른 불안을 가라앉히기 위해 병력 지원 방안을 요청했다.당시 트럼프 대통령은 미니애폴리스 시위가 계속 통제 불능 상태로 비화하면 군을 신속히 파견하는 옵션을 요청했다. 이는 1807년 발효된 연방 법률인 폭동 진압법(Insurrection Act)에 근거해 군부대가 파견되는 것이다.해당 법은 미국 대통령이 폭동이나 반란을 진압하기 위해 군부대를 파견하는 것이 골자로, 1992년 로스앤젤레스(LA) 폭동 당시 마지막으로 사용된 바 있다.메모리얼 데이(현충일)인 지난 25일 흑인인 조지 플로이드가 백인 경찰의 가혹 행위로 숨지자 이튿날 미니애폴리스에서 시작한 항의 시위는 10여개 도시로 퍼졌다. 시위는 경찰서 방화, 총격을 동반한 유혈·폭력 사태로 비화하면서 나흘째 이어지고 있다.미네소타주는 지난 28일 비상사태를 선포, 미니애폴리스와 세인트폴에 지역 방위를 위해 운용되는 주방위군 500여명을 투입한 바 있다.한경닷컴 뉴스룸 open@hankyung.com▶ 네이버에서 한국경제 뉴스를 받아보세요▶ 한경닷컴 바로가기  ▶ 모바일한경 구독신청 ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지
		",2020.05.30,-18,234,-0.07692307692307693,3,-2.1238384,-66.19604,시위/ 미니애폴리스/ 주
머니S,"백악관도 한때 봉쇄… 트럼프, 흑인사망 시위에 軍 투입?",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=417&aid=0000549025,"



원본보기

29일(현지시간) 흑인 사망 사건과 관련한 시위가 미국 전역으로 번졌다. /사진=로이터29일(현지시간) 흑인 사망 사건과 관련한 시위가 미국 전역으로 번졌다. 시위 여파로 한때 백악관이 전면 출입을 차단하는 봉쇄 조치를 내린 것으로 전해졌다. 미 전역으로 확산한 시위가 격화하자 국방부가 군대 투입을 검토하는 것으로 드러났다. 이날 AP통신에 따르면 국방부는 미네소타주 미니애폴리스에 헌병 파견을 준비하라고 육군에 지시했다. 노스캐롤라이나주 포트 브래그와 뉴욕주 포트 드럼 기지 소속 병사들은 지시가 있으면 4시간 이내 출동할 수 있도록 준비하라는 명령을 받았다. 콜로라도주 포트 카슨 및 캔자스주 포트 릴리 기지 병사들에게도 24시간 이내 이동이 가능하도록 준비하라는 지시가 내려졌다.이 결정은 도널드 트럼프 대통령이 마크 에스퍼 국방장관에게 미니애폴리스 상황을 정리하기 위한 병력 지원을 요청한 데 따라 이뤄졌다.  트럼프 대통령은 28일 밤 에스퍼 장관과 통화했다.민간인 시위에 군대가 동원된 건 로드니 킹 사건으로 촉발된 1992년 로스앤젤레스 폭동이 마지막이다. 이 사건도 흑인이 백인경찰에 곤봉을 두들겨 맞는 장면에서 촉발됐다.이번 시위는 미니애폴리스에서 백인경찰 데릭 쇼빈이 수갑이 채워진 흑인 조지 플로이드의 목을 무릎으로 누르며 제압해 숨지는 사건에서 비롯했다. 시위가 격화하자 쇼빈은 결국 기소됐다. 박정웅 기자 parkjo@mt.co.kr▶ 고수들의 재테크 비법 영상▶거품 뺀 솔직 시승기 ▶ 코로나19 속보 <저작권자 ⓒ '성공을 꿈꾸는 사람들의 경제 뉴스' 머니S, 무단전재 및 재배포 금지>
",2020.05.30,3,175,0.017142857142857144,3,-14.9583025,-43.33465,시위/ 미니애폴리스/ 주
