press,title,url,content,time,polar_sum,tot,sent_score,label,x,y,top3
뉴스1,동료 살해하고 월북 시도하던 스리랑카 20대 남성 체포,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=421&aid=0004670970,"



원본보기

철원 화살머리 고지 GP에 휘날리는 태극기와 유엔기. (뉴스1 DB) 2020.5.3/뉴스1(철원=뉴스1) 박하림 기자 = 전라남도 진도에서 동료를 살해한 혐의를 받는 스리랑카 국적 20대 남성이 북한으로 탈출을 시도하는 과정에서 체포됐다.강원 철원경찰서는 1일 이 같은 혐의를 받는 스리랑카 국적 A(26)씨를 현행범으로 체포해 조사 중이라고 밝혔다.A씨는 이날 오전 10시29분께 철원군 철원읍 대마리 민간인출입통제선(민통선) 안쪽으로 넘어가기 위해 육군 경계시설을 넘어가다 장병들에게 발각돼 경찰에 체포됐다.신원확인 과정에서 불법체류나 비자가 만료된 것을 의심한 경찰은 수색과정에서 A씨 가방 안에서 흉기를 발견했다. 또 A씨의 휴대전화 사진 폴더 안에서 화장실에서 피를 흘리며 쓰러져 있는 남성의 사진도 발견했다.  A씨는 경찰 조사에서 “지난달 26∼27일 전남 진도에서 같은 국적(스리랑카)의 36살 동료와 말다툼을 하다가 살해했다”고 진술한 것으로 알려졌다.2년 전 취업비자를 받아 지난해 3월 입국한 A씨는 일용직 노동자로 일 해오다 비자가 만료돼 불법체류 상태로 드러났다.rimrock@news1.kr▶ 네이버 메인에서 [뉴스1] 구독하기!▶  뉴스1 11기 수습기자 모집© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지
		",2020.06.01,-29,124,-0.23387096774193547,4,8.329056,15.140492,씨/ 경찰/ 사단
세계일보,전두환 변호인·국과수 증인 ‘헬기사격’ 여부 놓고 설전,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=022&aid=0003470731,"
			5·18민주화운동의 상징인 광주시 동구 금남로 전일빌딩에서 발견된 탄흔은 헬기 사격에서 비롯됐을 가능성이 유력하다는 법정 증언이 나왔다.   1일 광주지법 201호 대법정에서 형사8단독 김정훈 부장판사 심리로 열린 전두환 전 대통령의 사자명예훼손 공판에서 김동환 국립과학수사연구원 총기연구실장이 이같이 증언했다. 김실장은 이날 검찰측 감정증인으로 법정에 섰다.   


원본보기

   5.18 당시 전일빌딩 주변을 선회하는 헬기. 사진=연합뉴스    김 실장은 광주시의 요청으로 2016년 9월부터 2017년 3월까지 총 4차례에 걸쳐 전일빌딩 내·외부를 정밀 조사했다. 전일빌딩 10층에서 외벽 68개, 실내 177개 등 245개의 탄흔을 발견했다. 김 실장은 탄흔의 발사각도 등을 토대로 정지 비행 상태에서 헬기 사격 가능성을 제시했다.    이후 김 실장은 광주지법의 촉탁검증 등을 지속해 총 281개를 발견했고 하나의 총알이 여러 탄흔을 만들 수 있어 총 270개의 탄흔을 인정했다고 밝혔다.   이날 증인석에 나온 김 실장은 “더 높은 곳에서의 사격이 아니면 건물 10층 바닥에 탄흔을 만들 수 없다. 당시 주변에 더 높은 건물이 없다면 당연히 비행체 사격이 유력하다는 것이 제 견해”라고 말했다.   


원본보기

   1일 광주 동구 광주지법 앞에서 증인으로 출석한 김동환 국립과학수사연구원 총기연구실장이 취재진의 질문에 답하고 있다. 연합뉴스    그는 “주로 40∼50도 안팎의 하향 사격이 많았고 수평 사격, 상향 사격 흔적도 있었다”며 “이런 식으로 각도를 바꿀 수 있는 것은 비행체 사격밖에 없어 10층 탄흔은 헬기에서의 사격이 유력하다고 판단했다. 총기 종류는 특정하지 못했다”고 덧붙였다.   김 실장은 헬기 사격 이외의 가능성에 대해서는 불가능하다고 일축했다. 그는 “10층 출입문에서 사격했다는 의견도 있는데 바닥은 가능하겠지만 출입문에서 보이지 않는 기둥에도 탄흔이 있다”며 “옥상에서 줄을 타고 내려와 사격했을 가능성 역시 기둥에 탄흔이 50개가 넘는데 줄에 매달린 채 불과 50cm 앞 벽에 30발 또는 20발 짜리 탄창을 바꿔가며 쏠 사람이 과연 있을까. 현실적으로 불가능하다고 생각한다”고 밝혔다.   ◆전두환씨 변호인 “예단 가진 것 아닌가”에 국과수 연구원 “30년간 양심걸고 공직 활동” 발끈   전씨의 법률대리인인 정주교 변호사는 국과수가 탄흔의 정확한 생성연도 조사와 현장 탄흔 실험, 화약 성분 검출 실험을 하지 않았다며 5·18 당시에 생긴 흔적이라는 과학적 근거가 있느냐고 질의했다.   김 실장은 “40년이 지나 화약물질이 검출되지 않을 것이라 실험도 진행하지 않았다”고 밝혔다.   


원본보기

   1일 광주 동구 광주지법 법정동 앞에서 전씨 측 변호인인 정주교 변호사가 취재진의 질문에 답하고 있다. 연합뉴스    정 변호사는 일부 탄흔 사진을 제시하며 못 박기 등 다른 흔적이거나 상향 사격흔적일 가능성을 질의했으나 김 실장은 사격 패턴과 탄흔의 형태, 과거 실험 결과를 토대로 이를 반박했다.   정 변호사는 10층 창문 밑 사각지대에 속하는 테라조 바닥의 흔적을 탄흔으로 판단하지 않은 것을 두고 “예단을 가지고 하향 사격 가능성이 있는 것만 탄흔으로 본 게 아닌가”라고도 물었다.   김 실장은 “탄흔이 생길 수 없는 위치였고 테라조가 부식되기도 한다”며 “30년간 양심을 걸고 공직에서 활동했다.   취향에 맞는 흔적은 취하고 아닌 것은 배제했다는 것은 국과수를 무시한 발언”이라고 항의했다.   그는 500MD는 6열 기관총을, 코브라 헬기는 20mm 벌컨포를 장착했다는 이유로 UH1H 헬기가 제자리 비행(호버링·hovering) 상태에서 고도만 상하로 변화하며 사격했을 가능성이 유력하다고 추정했다.   김희송 교수는 탄흔의 존재, 1980년 5월 21일 최고 경계태세인 진돗개 하나를 발령했던 점, '경고방송하고 벌컨 위협사격을 실시해 시위대에 위협감을 조성하라'는 육군본부 작전 지침 기록 등을 근거로 헬기사격이 있었다고 판단했다.   김 교수는 “당시 1항공여단의 상황일지, 전투상보는 존재하지 않지만 작전 지침은 보안사 자료에 있는 것으로 확인했다”고 말했다.   헬기사격 사망자 기록에 대해서는 “자료가 존재하지 않는다”며 “신군부가 검시조서 작성을 주도했다. 511 연구위원회가 헬기사격으로 오해할 수 있는 기록을 삭제하라고 지시한 것과 같이 군 기록이 조작·은폐돼 헬기사격 사망 기록이 없다고 본다”고 발언했다.   그는 당시 수송용인 UH1H를 무장 헬기가 엄호하면서 헬기 사격이 이뤄졌을 것이라며 숙련된 사수라면 6열 기관총 사격을 몇 발씩 끊어서 사격할 수 있기 때문에 기관총 사격도 배제할 수는 없다고 추론했다.   


원본보기

   전두환 전 대통령. 연합뉴스    전씨는 이날 재판부로부터 불출석 허가를 받고 재판에 출석하지 않았다.   김 부장판사는 재판을 시작하면서 “형사소송법상 '장기 3년 이하 징역형'에 해당해 불출석을 허가했다”며 “만약 피고인이 치매로 변별 능력이 없거나 질병으로 거동이 불가능하다면 공판 절차를 중지해야 하는데 그런 사유는 없다고 판단해 재판을 진행하는 것”이라며 전씨의 건강 상태를 염두에 둔 결정이 아님을 강조했다.   전씨는 2017년 4월 펴낸 회고록에서 5·18 당시 헬기 사격을 목격했다고 증언한고(故) 조비오 신부를 '성직자라는 말이 무색한 파렴치한 거짓말쟁이'라고 비난한 혐의(사자명예훼손)로 불구속기소 됐다.   전씨의 다음 재판은 오는 22일 오후 2시 같은 법정에 열린다. 전씨 측은 백성묵 전 203항공대 대대장, 장사복 전 전교사 참모장, 이희성 전 육군 참모총장을 증인으로 신청해 신문할 예정이다.   광주=한현묵 기자 hanshim@segye.comⓒ 세상을 보는 눈, 세계일보
",2020.06.01,-61,577,-0.10571923743500866,2,11.92217,19.215714,사격/ 탄흔/ 헬기
KBS,"전남 진도 살인 사건 용의자, 월북하려다 잡혀",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=056&aid=0010844951,"
[KBS 춘천]지난달 전라남도 진도에서 발생한 외국인 살인 사건 용의자인 스리랑카인이 북한으로 넘어가려다 경찰에 붙잡혔습니다. 철원경찰서는 오늘(1일) 오전 11시쯤 철원군 철원읍 대마리의 한 육군 부대 초소 인근에서 서성거리던 26살 스리랑카인을 살인 혐의로 긴급 체포했습니다. 이 스리랑카인은 지난달(5월) 29일 전라남도 진도군의 건설현장 숙소에서 같은 국적의 35살 동료를 찔러 숨지게 한 혐의를 받고 습니다. 경찰 조사에서, 이 스리랑카인은 북한으로 넘어가려고 했다고 진술했습니다.조휴연▶ ‘코로나19 팩트체크’ 제대로 알아야 이긴다▶ 우리 동네 무슨 일이? KBS지역뉴스▶ 더 빠르고 정확한 소식을 원하시면 KBS뉴스 구독!
",2020.06.01,-3,69,-0.043478260869565216,4,9.281144,14.814578,씨/ 경찰/ 사단
세계일보,국과수 연구원 “비행체 아니면 5·18 전일빌딩 10층 탄흔 설명 어렵다”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=022&aid=0003470695,"
			전두환(89) 전 대통령의 형사재판에 출석한 국립과학수사연구원 연구원이 광주 전일빌딩 10층에서 발견된 탄흔은 헬기사격 결과물일 가능성이 크다고 증언했다.   1일 오후 2시 광주지법 201호 형사대법정에서 형사8단독 김정훈 부장판사 심리로 열린 전씨의 사자명예훼손 공판에는 광주 전일빌딩 탄흔을 감정한 김동환 국립과학수사연구원 총기연구실장과 김희송 전남대 5·18 연구소 교수가 검찰 측 감정증인으로 법정에 섰다. 전일빌딩은 1980년 당시 옛 전남도청 일대에서 가장 높은 건물로, 2016년 리모델링을 위해 노후화 정도와 사적 가치를 조사하다가 10층에서 다수의 탄흔이 발견됐다.   


원본보기

   전두환 전 대통령의 사자명예훼손 재판이 열린 1일 광주 동구 광주지법 앞에서 증인으로 출석한 김동환 국립과학수사연구원 총기연구실장이 법정을 나오고 있다. 광주=연합뉴스    광주시 의뢰로 국과수는 2016년 9월부터 2017년 3월까지 네 차례에 걸쳐 현장 조사를 진행했다. 당시 국과수가 전일빌딩에서 발견한 탄흔은 외벽에 68개, 실내 177개 등 총 245개로, 탄흔의 발사각도 등을 토대로 정지 비행 상태에서 헬기 사격을 했을 수 있다는 가능성을 제시했다. 김 실장은 이후 광주지법의 촉탁검증 등을 지속해 총 281개를 발견했고 하나의 총알이 여러 탄흔을 만들 수 있어 총 270개의 탄흔을 인정했다고 밝혔다.   이날 증인석에 선 김 실장은 “더 높은 곳에서의 사격이 아니면 건물 10층 바닥에 탄흔을 만들 수 없다”며 “당시 주변에 더 높은 건물이 없다면 당연히 비행체 사격이 유력하다는 것이 제 견해”라고 말했다. 김 실장은 “주로 40∼50도 안팎의 하향 사격이 많았고 수평 사격, 상향 사격 흔적도 있었다”며 “이런 식으로 각도를 바꿀 수 있는 것은 비행체 사격밖에 없어 10층 탄흔은 헬기에서의 사격이 유력하다고 판단했다”고 설명했다. 다만 “총기 종류는 특정하지 못했다”고 덧붙였다.   또다른 가능성도 배제할 수는 없다. 이에 대해 김 실장은 “10층 출입문에서 사격했다는 의견도 있는데 바닥은 가능하겠지만 출입문에서 보이지 않는 기둥에도 탄흔이 있다”며 “옥상에서 줄을 타고 내려와 사격했을 가능성 역시 기둥에 탄흔이 50개가 넘는데 줄에 매달린 채 불과 50cm 앞 벽에 30발 또는 20발 짜리 탄창을 바꿔가며 쏠 사람이 과연 있을까, 현실적으로 불가능하다고 생각한다”고 일축했다.   전씨의 법률대리인인 정주교 변호사는 국과수가 전일빌딩 탄흔의 정확한 생성연도 조사와 현장 탄흔 실험, 화약 성분 검출 실험을 하지 않았다며 5·18 당시 생긴 흔적이라는 과학적 근거가 있느냐고 질의했다. 여기에 김 실장은 “외벽 탄흔 중 일부만 방송실 실내 탄흔과 같은 시기에 생긴 것으로 판단했다”며 “나머지 외벽 탄흔은 헬기 또는 지상에서 생긴 것인지 검증하지 않았다”고 설명했다. 또 “40년이 지나 화약물질이 검출되지 않을 것이라 실험도 진행하지 않았다”고 덧붙였다.    전씨는 이날 재판부로부터 불출석 허가를 받고 재판에 출석하지 않았다. 김 부장판사는 재판을 시작하면서 “형사소송법상 ‘장기 3년 이하 징역형’에 해당해 이를 근거로 불출석을 허가했다“며 “만약 피고인이 치매로 변별 능력이 없거나질병으로 거동이 불가능하다면 공판 절차를 중지해야 하는데 그런 사유는 없다고 판단해 재판을 진행하는 것”이라고 명시했다. 불출석 허가가 전씨의 건강 상태 때문이 아니라는 지적이다.    전씨는 2017년 4월 펴낸 회고록에서 5·18 당시 헬기 사격을 목격했다고 증언한 고(故) 조비오 신부를 “성직자라는 말이 무색한 파렴치한 거짓말쟁이”라고 비난한 혐의(사자명예훼손)로 불구속 기소됐다. 전씨의 다음 재판은 오는 22일로, 전씨 측은 백성묵 전 203항공대 대대장, 장사복 전 전교사 참모장, 이희성 전 육군 참모총장을 증인으로 신청해 신문할 예정이다.   박유빈 기자 yb@segye.comⓒ 세상을 보는 눈, 세계일보
",2020.06.01,-34,396,-0.08585858585858586,2,11.942076,19.199568,사격/ 탄흔/ 헬기
머니투데이,"민항기로 입국한 주한미군 병사, 코로나19 확진",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=008&aid=0004418231,"
			[머니투데이 김은령 기자]  


원본보기

20일 오후 대구·경북 지역의 '코로나19' 확진 환자가 39명으로 늘어나 잠정 폐쇄 조치를 내린 대구 남구의 미군기지에서 미군이 마스크를 쓴 채 근무하고 있다. / 사진=김휘선 기자 hwijpg@민간 항공기를 타고 인천공항으로 입국한 주한미군 병사가 코로나19 확진 판정을 받았다.주한미군사령부는 1일 ""지난달 30일 민항기 편으로 인천국제공항에 도착한 미군 병사가 코로나19 검사에서 양성 판정을 받았다""고 밝혔다.이 병사는 인천공항에서 군 차량을 이용해 오산공군기지로 이동해 코로나19 진단 검사를 받았고 확진 판정 이후 오산 기지 안 코로나19 환자용 격리 시설로 이송됐다.  주한미군 측은 이 병사가 도착 후 즉시 격리됐기 때문에 동선 추적과 소독 작업을 최소화할 수 있었다고 밝혔다. 현재 코로나19 확진으로 치료 중인 주한미군 병사는 총 3명으로 늘었다. 앞서 지난달 30일 미국에서 전세기를 타고 한국으로 입국한 육군 병사 2명이 코로나19에 확진된 바 있다.주한미군 장병과 직원 등을 통틀어 코로나19 누적 확진자는 31명(현역 장병 7명)이며 이 중 28명이 완치됐다.김은령 기자 taurus@mt.co.kr▶줄리아 투자노트▶조 변호사의 가정상담소 ▶머니투데이 구독하기 <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>
		",2020.06.01,-14,138,-0.10144927536231885,1,6.828509,20.707779,뉴시스/ 전쟁/ 행사
연합뉴스,학도병들의 숭고한 희생…70년만에 무공훈장으로 보답하다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0011648442,"



원본보기

숭고한 희생 잊지 않겠습니다(철원=연합뉴스) 1일 강원 철원군 육군 3사단 사령부에서 열린 '태백중학교 학도병 추모식 및 무공훈장 수여식'에서 장병들이 추모비에 헌화한 뒤 경례하고 있다. 2020.6.1 [육군 3사단 제공. 재판매 및 DB 금지] yangdoo@yna.co.kr    (춘천=연합뉴스) 이재현 기자 = ""고인이 된 태백중학교 학도병들의 숭고한 희생을 70년 만에 무공훈장으로 보답하게 됐습니다.""    육군 3사단은 1일 사단 사령부에서 6·25 전쟁에 참전한 태백중학교 학도병들의 넋을 기리는 추모식과 무공훈장 수여식을 했다.    추모식은 6·25 전쟁 당시 3사단에 자원입대해 참전한 박효칠 선생님과 학도병 127명의 호국정신을 기리고자 해마다 열린다.    3사단 장병을 비롯해 화백회 소속 회원이 참석했다.    화백회는 태백중학교 학도병들이 전사한 학우를 기리고자 결성한 단체다.    추모제가 열리는 6월 1일은 1951년 참전한 태백중학교 학도병에게 공식적으로 군번이 부여된 날이다.    무엇보다 6·25 전쟁 70주년을 맞은 올해 '무공훈장 주인공 찾기 캠페인'을 통해 찾은 무공훈장을 유가족에게 전달하는 수여식도 함께 진행돼 의미를 더했다.    평소 화백회와 유대 관계를 맺은 3사단은 '육군 6·25 무공훈장 찾아주기 조사단'에 사단 소속의 학도병 군번으로 무공훈장 대상 확인을 의뢰했다.


원본보기

'태백중학교 학도병 무공훈장 수여식'(철원=연합뉴스) 1일 강원 철원군 육군 3사단 사령부에서 열린 '태백중학교 학도병 추모식 및 무공훈장 수여식'에서 손식 3사단장이 학도병으로 6·25전쟁에 참전한 고 원재복 이등중사와 고 서남수 이등상사의 유가족에게 화랑무공훈장을 전달한 뒤 기념촬영을 하고 있다. 2020.6.1 [육군 3사단 제공. 재판매 및 DB 금지] yangdoo@yna.co.kr    이 결과 참전한 127명 중 43명이 무공훈장 수상 대상이었고, 수훈 대상자 중 10명이 아직 무공훈장을 받지 못한 사실을 확인했다.    수소문 끝에 6명의 유가족과 연락이 닿았고, 나머지 4명의 유가족은 끝내 찾지 못했다.     3사단은 고 서남수 이등상사와 고 원재복 이등중사 유가족을 이날 사단으로 초청해 무공훈장을 전했다.    나머지 수훈자 4명의 무공훈장은 유가족 거주지 인근 부대에 전달된다.    고 원재복 이등중사의 조카 원인철(59)씨는 ""이야기로만 전해 들었던 숙부의 무공훈장을 직접 받으니 가슴이 뭉클하다""고 말했다.    고 서남수 이등상사의 아들 서동환(60)씨는 ""선친이 학도병으로 참전한 뜻을 마음속에 새기는 기회가 됐다""고 말했다.    3사단 방현경 소령은 ""조국 수호에 몸 바친 선배 전우의 헌신에 늦게나마 보답할 수 있어 다행""이라며 ""6·25 전쟁 70주년을 맞아 무공훈장 주인공 찾기 캠페인을 더욱 활성화하겠다""고 말했다. 


원본보기

그리운 내 전우여(철원=연합뉴스) 1일 강원 철원군 육군 3사단 사령부에서 열린 '태백중학교 학도병 추모식 및 무공훈장 수여식'에서 이용연 화백회장이 함께 참전했던 전우들을 위해 헌화하고 있다. 2020.6.1 [육군 3사단 제공. 재판매 및 DB 금지] yangdoo@yna.co.kr    jlee@yna.co.kr▶코로나19 속보는 네이버 연합뉴스에서 [구독 클릭]▶[팩트체크] '정신대' 단체가 '위안부' 이용?▶제보하기
",2020.06.01,2,305,0.006557377049180328,4,8.494048,15.5921135,씨/ 경찰/ 사단
SBS,'동료 살해하고 월북 시도' 20대 스리랑카인 男 검거,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=055&aid=0000818518,"
			지난달 말 전남 진도에서 동료를 살해한 스리랑카 국적 20대 남성이 강원 철원에서 월북을 시도하다가 붙잡혔습니다.오늘(1일) 오전 10시 10분쯤 강원 철원군 철원읍 대마리 육군 모 사단 민간인출입통제선(민통선) 초소 근처에서 방벽을 넘어가려던 한 남성이 군 당국에 붙잡혔습니다.이 남성은 스리랑카 국적의 26살 A씨로 확인됐는데, 군에서 경찰에 인계된 뒤 신원 등 확인 과정에서 범죄 혐의점이 확인됐습니다.A씨의 휴대전화에 피를 흘리며 쓰러진 남자 사진이 나와 추궁하자, A씨는 지난달 26∼27일 전남 진도에서 같은 국적의 30대 동료와 말다툼하다가 살해했다고 자백했습니다.A씨의 가방 안에서는 범행에 사용된 것으로 보이는 흉기도 발견됐습니다.A씨는 북한을 거쳐 중국으로 넘어가려 했다고 진술했습니다.A씨는 애초 불법체류자 신분으로 알려졌는데, 2019년 3년짜리 취업비자를 받아 입국해 2022년까지 국내 체류가 가능한 것으로 확인됐습니다.철원경찰서는 A씨를 살인 혐의로 긴급체포했고, 진도경찰서로 신병을 넘길 예정입니다.김덕현 기자(dk@sbs.co.kr)▶ '친절한 애리씨' 권애리 기자의 '친절한 경제'▶ '스트롱 윤' 강경윤 기자의 '차에타봐X비밀연예'※ ⓒ SBS & SBS Digital News Lab. : 무단복제 및 재배포 금지
",2020.06.01,-8,120,-0.06666666666666667,4,9.058835,14.235007,씨/ 경찰/ 사단
뉴시스,'월북 시도' 20대 잡아보니…동료살해 혐의 스리랑카인,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0009892345,"
지난달 진도에서 말다툼 동료 살해 혐의지난해 입국 후 비자만료 불법체류 상태철원 민통선 넘어가려다 군인들에 발각


원본보기

[철원=뉴시스] 철원경찰서. (사진=뉴시스 DB)[철원=뉴시스] 김경목 기자 = 동료를 살해한 혐의를 받는 스리랑카 국적 20대 남성이 북한으로 탈출을 시도하는 과정에서 체포됐다.강원 철원경찰서는 1일 전라남도 진도에서 동료를 살해한 뒤 월북을 시도한 혐의를 받는 스리랑카 국적의 A(26)씨를 현행범으로 체포해 조사하고 있다.철원경찰서에 따르면 A씨는 이날 오전 10시29분께 철원군 철원읍 대마리 민간인출입통제선(민통선) 안쪽으로 넘어가기 위해 육군 경계시설을 넘어가다 장병들에게 발각돼 경찰에 체포됐다.경찰은 A씨의 가방에서 흉기를 발견했고 휴대폰에서는 화장실에서 피를 흘린 채 쓰러져 있는 남성의 사진을 확인했다.A씨는 경찰 조사에서 ""지난달 26~27일 전남 진도에서 스리랑카인 동료(36)와 말다툼을 하다 죽였다. 북한으로 가서 중국으로 가려고 했다""고 진술했다.2년 전 취업비자를 받아 지난해 3월 입국한 A씨는 일용직 노동자로 일해오다 비자가 만료돼 불법체류 상태로 드러났다.☞공감언론 뉴시스 photo31@newsis.com▶ 네이버에서 뉴시스 구독하기▶ K-Artprice, 유명 미술작품 가격 공개▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기<ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지>
		",2020.06.01,-25,144,-0.1736111111111111,4,8.281925,15.3087845,씨/ 경찰/ 사단
한국경제TV,"동료 살해하고 월북 시도한 스리랑카인 검거…""북한 거쳐 중국행 시도""?",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=215&aid=0000875070,"
[한국경제TV 김주리 기자]


원본보기

지난달 말 전남 진도에서 동료를 살해한 스리랑카 국적의 20대 남성이 강원 철원에서 월북을 시도하다가 붙잡혔다.1일 군 당국과 철원경찰서에 따르면 이날 오전 10시 15분께 철원군 철원읍 대마리 육군 모 사단 민간인출입통제선(민통선) 초소 인근에서 한 남성이 방벽을 넘어가려고 했다.군 당국은 초소 근무자와 주변 폐쇄회로(CC)TV를 통해 이를 발견하고, 병력을 출동시켜 남성을 붙잡았다.신원 확인 결과 이 남성은 스리랑카 국적의 A(26)씨로 확인됐다.대공 혐의점 등을 조사한 군 당국은 경찰에 A씨를 인계했다.이후 경찰이 재차 신원 등을 확인하는 과정에서 A씨의 휴대전화에 피를 흘리며 쓰러진 남자 사진이 나와 추궁하자, A씨는 지난달 26∼27일 전남 진도에서 같은 국적의 30대 동료와 말다툼을 하다가 살해했다고 털어놨다.A씨의 가방 안에서는 범행에 사용된 것으로 보이는 흉기도 발견됐다.A씨는 북한을 거쳐 중국으로 넘어가려 했다고 군 당국과 경찰에 진술했다.애초 불법체류자 신분으로 알려졌으나 2019년 3년짜리 취업비자를 받아 입국해 2022년까지 국내 체류가 가능한 것으로 확인됐다.철원경찰서는 A씨를 살인 혐의로 긴급체포했으며, 신병을 진도경찰에 넘길 예정이다.김주리기자 yuffie5@wowtv.co.kr▶ 네이버 홈에서 [한국경제TV] 채널 구독하기 [생방송보기]▶ 대한민국 재테크 총집결! - [증권 / 주식상담 / 부동산]ⓒ 한국경제TV, 무단 전재 및 재배포 금지
		",2020.06.01,-10,140,-0.07142857142857142,4,8.351879,14.341551,씨/ 경찰/ 사단
부산일보,동료 살해하고 철원 민통선서 월북 시도한 스리랑카인 검거,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=082&aid=0001006481,"



원본보기

부산일보 DB지난달 말 전남 진도에서 동료를 살해한 스리랑카 국적의 20대 남성이 강원 철원에서 월북을 시도하다가 붙잡혔다.1일 군 당국과 철원경찰서에 따르면 이날 오전 10시 15분께 철원군 철원읍 대마리 육군 모 사단 민간인출입통제선(민통선) 초소 인근에서 한 남성이 방벽을 넘어가려고 했다. 군 당국은 초소 근무자와 주변 폐쇄회로(CC)TV를 통해 이를 발견하고, 병력을 출동시켜 남성을 붙잡았다. 신원 확인 결과 이 남성은 스리랑카 국적의 A(26)씨로 확인됐다.대공 혐의점 등을 조사한 군 당국은 경찰에 A씨를 인계했다. 이후 경찰이 재차 신원 등을 확인하는 과정에서 A씨의 휴대전화에 피를 흘리며 쓰러진 남자 사진이 나와 추궁하자, A씨는 지난달 26∼27일 전남 진도에서 같은 국적의 30대 동료와 말다툼을 하다가 살해했다고 털어놨다.A씨의 가방 안에서는 범행에 사용된 것으로 보이는 흉기도 발견됐다. A씨는 북한을 거쳐 중국으로 넘어가려 했다고 군 당국과 경찰에 진술했다. 애초 불법체류자 신분으로 알려졌으나 2019년 3년짜리 취업비자를 받아 입국해 2022년까지 국내 체류가 가능한 것으로 확인됐다.철원경찰서는 A씨를 살인 혐의로 긴급체포했으며, 신병을 진도경찰에 넘길 예정이다.성규환 부산닷컴 기자 bastion@busan.com▶ 네이버에서 부산일보 구독하기 클릭!▶ '터치 부산' 앱 출시, 부산일보 지면을 내 손 안에!▶ 부산일보 홈 바로가기
",2020.06.01,-10,139,-0.07194244604316546,4,8.959055,14.052339,씨/ 경찰/ 사단
