press,title,url,content,like,dislike,time,re_reply
동아일보,2012년 북일고 2학년 노태형[오늘과 내일/김종석],https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=110&oid=020&aid=0003293109,노태형선수의 앞날이 탄탄대로이기를 바랍니다.2군있다가 저런기회를 얻기 가 쉽지않지요. 당일 KTX타고 1군 합류 했다는...,7,0,2020.06.20. 11:08,0
동아일보,2012년 북일고 2학년 노태형[오늘과 내일/김종석],https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=110&oid=020&aid=0003293109,찡하네요. 글 읽는데 소름이 그시절 선수들은 지금 어디에 있을까요? 그맴버만 있었어도 18연패는 안했겠네요. 그래도 응원 합니다. 영원한 한화 팬이,10,0,2020.06.20. 11:07,0
동아일보,2012년 북일고 2학년 노태형[오늘과 내일/김종석],https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=110&oid=020&aid=0003293109,코시엔,1,0,2020.06.20. 10:55,0
동아일보,쾅! 쾅! 빗발치는 중공군의 포격… 목숨 걸고 고지로 내달렸다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=020&aid=0003293080,짱공은 언제나 도움이 안돼.,0,0,2020.06.21. 17:13,0
동아일보,쾅! 쾅! 빗발치는 중공군의 포격… 목숨 걸고 고지로 내달렸다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=020&aid=0003293080,무조건 대단히 감사합니다. 감사합니다  어르신들!!,2,0,2020.06.21. 16:53,0
동아일보,쾅! 쾅! 빗발치는 중공군의 포격… 목숨 걸고 고지로 내달렸다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=020&aid=0003293080,감사합니다. 이제 제 차례입니다. 국가를위하여 자유를 위하여 싸울각오하겠습니다.,4,0,2020.06.21. 16:43,0
동아일보,쾅! 쾅! 빗발치는 중공군의 포격… 목숨 걸고 고지로 내달렸다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=020&aid=0003293080,어르신의값진희생에경의를보냅니다.덕분에좋은세상에서살고있습니다.그런데어찌작금의현실은운동권친중종북세상이되었을까요??어르신과자식과손자들에게부끄럽습니다.,4,0,2020.06.21. 16:16,0
동아일보,쾅! 쾅! 빗발치는 중공군의 포격… 목숨 걸고 고지로 내달렸다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=020&aid=0003293080,이 나라를 지켜주셔서 감사합니다.,4,0,2020.06.21. 16:03,0
동아일보,쾅! 쾅! 빗발치는 중공군의 포격… 목숨 걸고 고지로 내달렸다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=020&aid=0003293080,후손들에게 자유를 물려주고자 목숨바쳐 지킨 이 나라가 좌빨 세뇌된 멍청한 개돼지들에 의해 공산화 도고 있답니다,3,1,2020.06.21. 16:01,0
동아일보,쾅! 쾅! 빗발치는 중공군의 포격… 목숨 걸고 고지로 내달렸다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=020&aid=0003293080,감사합니다  고맙습니다   잊지않겠습니다. 항상 건강하시길....  필승 !,2,0,2020.06.21. 16:01,0
동아일보,쾅! 쾅! 빗발치는 중공군의 포격… 목숨 걸고 고지로 내달렸다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=020&aid=0003293080,1950년부터 중국의 개입으로 나라가 두동강.이후 미세먼지로 고통받고 지금 2020년에는 코로나로 전세계가 요단강 건너는 중.... 너네 왜그러니? 해체가 답인가?,7,0,2020.06.21. 15:57,0
동아일보,쾅! 쾅! 빗발치는 중공군의 포격… 목숨 걸고 고지로 내달렸다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=020&aid=0003293080,붙잡히면 자폭하려고 수류탄을  준비하고 다녔다는 그 마음이 어떤것일까? 우리는 상상도 못할것입니다. 저들이 있기에 지금 우리같은 북한같은 나라에서 살고 있지 않다는 감사함을 느낍니다. 당신들에 희생을 우리가 영원히 기억 하길...,7,0,2020.06.21. 15:55,0
동아일보,쾅! 쾅! 빗발치는 중공군의 포격… 목숨 걸고 고지로 내달렸다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=020&aid=0003293080,감사.감사.또 감사드립니다,2,0,2020.06.21. 15:54,0
동아일보,쾅! 쾅! 빗발치는 중공군의 포격… 목숨 걸고 고지로 내달렸다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=020&aid=0003293080,존경스러운분 글을 보다 갑자기 그늠이 생각나네 왜 언젠지 기억이 안나지만 나는공산당이 좋아요 하고 문재인이 당선되고나서 마이크 잡고 말하든 대학생 지금즘 북한으로 갔나?,4,0,2020.06.21. 15:46,0
동아일보,쾅! 쾅! 빗발치는 중공군의 포격… 목숨 걸고 고지로 내달렸다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=020&aid=0003293080,아직도 사과 한번 안한 짱깨다. 이것들과 절대 친하게 지내면안된다,2,0,2020.06.21. 15:45,0
동아일보,쾅! 쾅! 빗발치는 중공군의 포격… 목숨 걸고 고지로 내달렸다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=020&aid=0003293080,참전 영웅분들이 지금 현재의 대한민국을 보는 속이 어떠실지...아쉽다. 불과 70년전...중공과 북괴를 상대로 함께 싸운건..미국이라는 동맹 이였는데...현재는 ..,6,0,2020.06.21. 15:40,0
동아일보,쾅! 쾅! 빗발치는 중공군의 포격… 목숨 걸고 고지로 내달렸다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=020&aid=0003293080,그러나  지금 정부는 알까??그냥  저절로  됀줄알지!!,1,0,2020.06.21. 15:35,0
동아일보,쾅! 쾅! 빗발치는 중공군의 포격… 목숨 걸고 고지로 내달렸다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=020&aid=0003293080,깊이  존경합니다! 나라지켜주셔서 감사합니다! 전쟁터에 처절함 이 겪어  보진못했지만 눈에 선합니다!,5,0,2020.06.21. 15:35,0
동아일보,쾅! 쾅! 빗발치는 중공군의 포격… 목숨 걸고 고지로 내달렸다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=020&aid=0003293080,감사합니다!  덕분에 김돼지 회사에서 고통없이 살고있습니다!,2,0,2020.06.21. 15:22,0
중앙SUNDAY,"[박보균의 현장 속으로] 신미양요 때 강화도 상륙·침공한 미 해병…6·25 땐 인천 상륙, 서울 구출했다",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=353&aid=0000037152,"이 사람은 뭘 얘기하려고 하는 건지? 신민양요 때 미해병대가 침입해줘서 고맙다고? 박정희가 신미양요 유적지(?) 복원해서 위대하다고?뼈 속까지 이상한 사람, 평소 글 내용보면 의도가 드러납니다. 해병대 출신으로서 인천상륙작전 때 우리 해병대의 활약상에 대해섲익히 들었습니다. 미군은 막강한 함포 사격을 퍼부어댔고, 미 해병대는 대한민국해병대가 목숨걸고 뚫으면 뒤따라 왔습니다. 알철모에 독주 마시고 총알받이로 선두에 서서.미군은 걸어서 여유있게 들어 왔습니다. 미군 걸어들어 모습과 우리 해병대가 중앙청에 태극기도 게양하는 사진 보세요",0,0,2020.06.21. 19:00:33,1
